gubun,bumun,sido,sigungu,safety_center_serve,pollution_emission,aged_single_ratio,police_station_acb,high_trans_acb,high_ic_acb,sports_fac_popratio,perf_fac_popratio,aged_service_popratio,old_house_ratio,green_space_rate,road_pavement_rate,library_service_popratio,hospital_service_popratio,vacant_house_ratio,wg_ph_spentratio,water_supply_rate,cworks_pctg,living_park_popratio,firestation_acb,toddlers_care_popratio,population_growth_rate,childecare_per_infant_number,emergency_fac_popratio,socialwelfare_fac_per_hndrdth_number,park_per_thousand_area,beds_peer_thousand_number,cultural_infra_per_hndrdth_number,fin_indep_3year_mean,parking_popratio,kb_industry_3year_mean,elem_school_popratio,no_bsns_3year_growth_rate,no_emp_3year_growth_rate,sewer_coverage_rate,schoools_per_thousand_number
객관지표,교육,부산광역시,해운대구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.6,NA,13.3,NA,NA,NA,NA,NA,NA,NA,NA,63.4,NA,NA,NA,1.5
객관지표,교육,부산광역시,사하구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.8,NA,15.5,NA,NA,NA,NA,NA,NA,NA,NA,42.6,NA,NA,NA,1.9
객관지표,교육,부산광역시,금정구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,12.9,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,2.3
객관지표,교육,부산광역시,강서구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.7,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA,51.6,NA,NA,NA,2
객관지표,교육,부산광역시,연제구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.7,NA,11.5,NA,NA,NA,NA,NA,NA,NA,NA,65.6,NA,NA,NA,1.5
객관지표,교육,부산광역시,수영구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.2,NA,12.4,NA,NA,NA,NA,NA,NA,NA,NA,62.8,NA,NA,NA,1.5
객관지표,교육,부산광역시,사상구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,16.2,NA,NA,NA,NA,NA,NA,NA,NA,58.2,NA,NA,NA,2
객관지표,교육,부산광역시,기장군,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.3,NA,17.1,NA,NA,NA,NA,NA,NA,NA,NA,62.8,NA,NA,NA,1.5
객관지표,교육,대구광역시,중구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,10.9,NA,NA,NA,NA,NA,NA,NA,NA,44.6,NA,NA,NA,3.1
객관지표,교육,대구광역시,동구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.6,NA,13.5,NA,NA,NA,NA,NA,NA,NA,NA,43.4,NA,NA,NA,1.7
객관지표,교육,대구광역시,서구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.5,NA,19.1,NA,NA,NA,NA,NA,NA,NA,NA,72.2,NA,NA,NA,2.5
객관지표,교육,대구광역시,남구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.9,NA,12.4,NA,NA,NA,NA,NA,NA,NA,NA,47.8,NA,NA,NA,2.5
객관지표,교육,대구광역시,북구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.4,NA,13.4,NA,NA,NA,NA,NA,NA,NA,NA,58.6,NA,NA,NA,1.5
객관지표,교육,대구광역시,수성구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.3,NA,12.1,NA,NA,NA,NA,NA,NA,NA,NA,65.9,NA,NA,NA,1.3
객관지표,교육,대구광역시,달서구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.3,NA,13.6,NA,NA,NA,NA,NA,NA,NA,NA,69.2,NA,NA,NA,1.7
객관지표,교육,대구광역시,달성군,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.3,NA,10.4,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,1.9
객관지표,교육,인천광역시,중구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.7,NA,15.6,NA,NA,NA,NA,NA,NA,NA,NA,33.8,NA,NA,NA,2.4
객관지표,교육,인천광역시,동구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6,NA,21.7,NA,NA,NA,NA,NA,NA,NA,NA,64.8,NA,NA,NA,2.3
객관지표,교육,인천광역시,미추홀구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.7,NA,13.7,NA,NA,NA,NA,NA,NA,NA,NA,61.2,NA,NA,NA,1.6
객관지표,교육,인천광역시,연수구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9,NA,14.1,NA,NA,NA,NA,NA,NA,NA,NA,55.6,NA,NA,NA,1
객관지표,교육,인천광역시,남동구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.4,NA,14.7,NA,NA,NA,NA,NA,NA,NA,NA,66.8,NA,NA,NA,1.3
객관지표,교육,인천광역시,부평구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.4,NA,16.8,NA,NA,NA,NA,NA,NA,NA,NA,85.2,NA,NA,NA,1.6
객관지표,교육,인천광역시,계양구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.6,NA,19.7,NA,NA,NA,NA,NA,NA,NA,NA,63.9,NA,NA,NA,1.7
객관지표,교육,인천광역시,서구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,14.8,NA,NA,NA,NA,NA,NA,NA,NA,52.7,NA,NA,NA,1.2
객관지표,교육,인천광역시,강화군,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,NA,9.1,NA,NA,NA,NA,NA,NA,NA,NA,27.7,NA,NA,NA,7
객관지표,교육,인천광역시,옹진군,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,NA,24.2,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,12.2
객관지표,교육,광주광역시,동구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.3,NA,13.6,NA,NA,NA,NA,NA,NA,NA,NA,61.2,NA,NA,NA,2.7
객관지표,교육,광주광역시,서구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.9,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,57.2,NA,NA,NA,1.5
객관지표,교육,광주광역시,남구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.7,NA,14.8,NA,NA,NA,NA,NA,NA,NA,NA,69.2,NA,NA,NA,2.1
객관지표,교육,광주광역시,북구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.4,NA,15.8,NA,NA,NA,NA,NA,NA,NA,NA,65.7,NA,NA,NA,1.9
객관지표,교육,광주광역시,광산구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.3,NA,17.6,NA,NA,NA,NA,NA,NA,NA,NA,55.6,NA,NA,NA,1.4
객관지표,교육,대전광역시,동구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.8,NA,20.5,NA,NA,NA,NA,NA,NA,NA,NA,65.5,NA,NA,NA,1.9
객관지표,교육,대전광역시,중구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.8,NA,19.8,NA,NA,NA,NA,NA,NA,NA,NA,70.2,NA,NA,NA,2.2
객관지표,교육,대전광역시,서구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.3,NA,19.4,NA,NA,NA,NA,NA,NA,NA,NA,67.7,NA,NA,NA,1.5
객관지표,교육,대전광역시,유성구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.5,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA,49.6,NA,NA,NA,1.6
객관지표,교육,대전광역시,대덕구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.8,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,69.2,NA,NA,NA,2
객관지표,교육,울산광역시,중구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.6,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,57.5,NA,NA,NA,1.7
객관지표,교육,울산광역시,남구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.4,NA,16.2,NA,NA,NA,NA,NA,NA,NA,NA,72.2,NA,NA,NA,1.7
객관지표,교육,울산광역시,동구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.6,NA,15.1,NA,NA,NA,NA,NA,NA,NA,NA,64.7,NA,NA,NA,1.7
객관지표,교육,울산광역시,북구,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.9,NA,13.9,NA,NA,NA,NA,NA,NA,NA,NA,48.9,NA,NA,NA,1.5
객관지표,교육,울산광역시,울주군,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.4,NA,13.4,NA,NA,NA,NA,NA,NA,NA,NA,42.7,NA,NA,NA,2.2
객관지표,교육,세종특별자치시,세종시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.2,NA,13.4,NA,NA,NA,NA,NA,NA,NA,NA,54.7,NA,NA,NA,1.7
객관지표,교육,경기도,수원시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.1,NA,18.4,NA,NA,NA,NA,NA,NA,NA,NA,58.5,NA,NA,NA,1.4
객관지표,교육,경기도,성남시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.5,NA,15.6,NA,NA,NA,NA,NA,NA,NA,NA,47.9,NA,NA,NA,1.5
객관지표,교육,경기도,의정부시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.2,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,56.6,NA,NA,NA,1.4
객관지표,교육,경기도,안양시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.5,NA,18.6,NA,NA,NA,NA,NA,NA,NA,NA,56.2,NA,NA,NA,1.4
객관지표,교육,경기도,부천시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.3,NA,16.7,NA,NA,NA,NA,NA,NA,NA,NA,62.9,NA,NA,NA,1.5
객관지표,교육,경기도,광명시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.8,NA,19.8,NA,NA,NA,NA,NA,NA,NA,NA,72.9,NA,NA,NA,1.3
객관지표,교육,경기도,평택시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.6,NA,15.7,NA,NA,NA,NA,NA,NA,NA,NA,55.1,NA,NA,NA,1.7
객관지표,교육,경기도,동두천시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.5,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,57.5,NA,NA,NA,2.3
객관지표,교육,경기도,안산시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.1,NA,19.5,NA,NA,NA,NA,NA,NA,NA,NA,61.3,NA,NA,NA,1.5
객관지표,교육,경기도,고양시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.3,NA,16.7,NA,NA,NA,NA,NA,NA,NA,NA,52.8,NA,NA,NA,1.3
객관지표,교육,경기도,과천시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.3,NA,19.1,NA,NA,NA,NA,NA,NA,NA,NA,15.9,NA,NA,NA,1.4
객관지표,교육,경기도,구리시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.6,NA,17.3,NA,NA,NA,NA,NA,NA,NA,NA,57.6,NA,NA,NA,1.4
객관지표,교육,경기도,남양주시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.6,NA,18.4,NA,NA,NA,NA,NA,NA,NA,NA,48.3,NA,NA,NA,1.3
객관지표,교육,경기도,오산시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.2,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,54.7,NA,NA,NA,1.3
객관지표,교육,경기도,시흥시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.3,NA,17.6,NA,NA,NA,NA,NA,NA,NA,NA,52.2,NA,NA,NA,1.5
객관지표,교육,경기도,군포시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.9,NA,20.6,NA,NA,NA,NA,NA,NA,NA,NA,77.4,NA,NA,NA,1.5
객관지표,교육,경기도,의왕시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.1,NA,18.4,NA,NA,NA,NA,NA,NA,NA,NA,72.7,NA,NA,NA,1.5
객관지표,교육,경기도,하남시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.7,NA,14.1,NA,NA,NA,NA,NA,NA,NA,NA,49.9,NA,NA,NA,1.3
객관지표,교육,경기도,용인시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.6,NA,16.3,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,1.3
객관지표,교육,경기도,파주시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.4,NA,17.7,NA,NA,NA,NA,NA,NA,NA,NA,33.5,NA,NA,NA,1.7
객관지표,교육,경기도,이천시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.4,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,30.6,NA,NA,NA,2.2
객관지표,교육,경기도,안성시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,22.8,NA,NA,NA,NA,NA,NA,NA,NA,17.4,NA,NA,NA,2.7
객관지표,교육,경기도,김포시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.4,NA,15.3,NA,NA,NA,NA,NA,NA,NA,NA,44.6,NA,NA,NA,1.3
객관지표,교육,경기도,화성시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.7,NA,15.1,NA,NA,NA,NA,NA,NA,NA,NA,54.3,NA,NA,NA,1.3
객관지표,교육,경기도,광주시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.7,NA,16.2,NA,NA,NA,NA,NA,NA,NA,NA,18.9,NA,NA,NA,1.1
객관지표,교육,경기도,양주시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.4,NA,22.2,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,1.8
객관지표,교육,경기도,포천시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.1,NA,20.7,NA,NA,NA,NA,NA,NA,NA,NA,26.8,NA,NA,NA,3.7
객관지표,교육,경기도,여주시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.2,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,NA,NA,4
객관지표,교육,경기도,연천군,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,5.7
객관지표,교육,경기도,가평군,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.3,NA,18.5,NA,NA,NA,NA,NA,NA,NA,NA,16.6,NA,NA,NA,4.6
객관지표,교육,경기도,양평군,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7,NA,12.8,NA,NA,NA,NA,NA,NA,NA,NA,16.1,NA,NA,NA,3.7
객관지표,교육,강원도,춘천시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.9,NA,18.8,NA,NA,NA,NA,NA,NA,NA,NA,47.2,NA,NA,NA,2.3
객관지표,교육,강원도,원주시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.8,NA,18.6,NA,NA,NA,NA,NA,NA,NA,NA,39.3,NA,NA,NA,2.1
객관지표,교육,강원도,강릉시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.5,NA,16.8,NA,NA,NA,NA,NA,NA,NA,NA,28.4,NA,NA,NA,2.6
객관지표,교육,강원도,동해시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.3,NA,18.6,NA,NA,NA,NA,NA,NA,NA,NA,39.7,NA,NA,NA,2.6
객관지표,교육,강원도,태백시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.9,NA,16.1,NA,NA,NA,NA,NA,NA,NA,NA,23.8,NA,NA,NA,5.4
객관지표,교육,강원도,속초시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.6,NA,17.1,NA,NA,NA,NA,NA,NA,NA,NA,37.4,NA,NA,NA,2.2
객관지표,교육,강원도,삼척시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.1,NA,19.9,NA,NA,NA,NA,NA,NA,NA,NA,30.5,NA,NA,NA,6.8
객관지표,교육,강원도,홍천군,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.8,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,23.3,NA,NA,NA,7.3
객관지표,교육,강원도,횡성군,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.1,NA,20.3,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,8.5
객관지표,교육,강원도,영월군,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.3,NA,15.3,NA,NA,NA,NA,NA,NA,NA,NA,28.1,NA,NA,NA,10
객관지표,교육,강원도,평창군,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.4,NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,27.4,NA,NA,NA,9.6
객관지표,교육,강원도,정선군,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7,NA,13.4,NA,NA,NA,NA,NA,NA,NA,NA,19.9,NA,NA,NA,11
객관지표,교육,강원도,철원군,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.9,NA,11.6,NA,NA,NA,NA,NA,NA,NA,NA,34.2,NA,NA,NA,5.9
객관지표,교육,강원도,화천군,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,14.7,NA,NA,NA,NA,NA,NA,NA,NA,18.9,NA,NA,NA,9.7
객관지표,교육,강원도,양구군,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.6,NA,13.5,NA,NA,NA,NA,NA,NA,NA,NA,52.6,NA,NA,NA,7.8
객관지표,교육,강원도,인제군,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.3,NA,14.4,NA,NA,NA,NA,NA,NA,NA,NA,22.3,NA,NA,NA,7.9
객관지표,교육,강원도,고성군,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.3,NA,14.7,NA,NA,NA,NA,NA,NA,NA,NA,16.7,NA,NA,NA,11.2
객관지표,교육,강원도,양양군,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.1,NA,12.3,NA,NA,NA,NA,NA,NA,NA,NA,19.9,NA,NA,NA,8.7
객관지표,교육,충청북도,충주시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.9,NA,15.8,NA,NA,NA,NA,NA,NA,NA,NA,48.2,NA,NA,NA,3
객관지표,교육,충청북도,제천시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.5,NA,13.7,NA,NA,NA,NA,NA,NA,NA,NA,44.3,NA,NA,NA,3.3
객관지표,교육,충청북도,청주시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9,NA,16.7,NA,NA,NA,NA,NA,NA,NA,NA,55.8,NA,NA,NA,1.7
객관지표,교육,충청북도,보은군,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.4,NA,10.5,NA,NA,NA,NA,NA,NA,NA,NA,27.7,NA,NA,NA,10.1
객관지표,교육,충청북도,옥천군,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.8,NA,13.6,NA,NA,NA,NA,NA,NA,NA,NA,25.6,NA,NA,NA,4.5
객관지표,교육,충청북도,영동군,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,7
객관지표,교육,충청북도,진천군,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.1,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,40.5,NA,NA,NA,2.8
객관지표,교육,충청북도,괴산군,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.8,NA,14.5,NA,NA,NA,NA,NA,NA,NA,NA,16.7,NA,NA,NA,10.4
객관지표,교육,충청북도,음성군,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.7,NA,18.6,NA,NA,NA,NA,NA,NA,NA,NA,32.9,NA,NA,NA,3.8
객관지표,교육,충청북도,단양군,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.9,NA,20.3,NA,NA,NA,NA,NA,NA,NA,NA,19.8,NA,NA,NA,8.1
객관지표,교육,충청북도,증평군,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.8,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,22.4,NA,NA,NA,2.3
객관지표,교육,충청남도,천안시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.5,NA,18.2,NA,NA,NA,NA,NA,NA,NA,NA,52.7,NA,NA,NA,1.6
객관지표,교육,충청남도,공주시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.6,NA,20.8,NA,NA,NA,NA,NA,NA,NA,NA,34.4,NA,NA,NA,5.5
객관지표,교육,충청남도,보령시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.2,NA,16.5,NA,NA,NA,NA,NA,NA,NA,NA,25.5,NA,NA,NA,4.9
객관지표,교육,충청남도,아산시,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.7,NA,21.4,NA,NA,NA,NA,NA,NA,NA,NA,37.1,NA,NA,NA,1.7
